User ID,Product ID,Interaction Type,Interaction Timestamp
28,119,View,2023-03-04 12:11:42
93,340,Add to Cart,2023-03-04 12:11:42
82,307,Add to Cart,2023-03-04 12:11:42
59,897,Add to Cart,2023-03-04 12:11:42
41,507,Wishlist,2023-03-04 12:11:42
50,332,Wishlist,2023-03-04 12:11:42
30,424,Purchase,2023-03-04 12:11:42
17,85,Wishlist,2023-03-04 12:11:42
21,939,View,2023-03-04 12:11:42
65,921,Add to Cart,2023-03-04 12:11:42
91,162,Wishlist,2023-03-04 12:11:42
83,551,Add to Cart,2023-03-04 12:11:42
39,861,View,2023-03-04 12:11:42
39,357,View,2023-03-04 12:11:42
19,49,Add to Cart,2023-03-04 12:11:42
55,94,View,2023-03-04 12:11:42
27,399,View,2023-03-04 12:11:42
28,762,Wishlist,2023-03-04 12:11:42
88,13,Wishlist,2023-03-04 12:11:42
52,838,Wishlist,2023-03-04 12:11:42
24,520,View,2023-03-04 12:11:42
22,947,Add to Cart,2023-03-04 12:11:42
58,598,Add to Cart,2023-03-04 12:11:42
20,852,View,2023-03-04 12:11:42
23,283,Purchase,2023-03-04 12:11:42
14,889,Purchase,2023-03-04 12:11:42
62,189,Wishlist,2023-03-04 12:11:42
38,508,Purchase,2023-03-04 12:11:42
10,859,Wishlist,2023-03-04 12:11:42
2,49,Purchase,2023-03-04 12:11:42
78,208,Purchase,2023-03-04 12:11:42
18,525,Wishlist,2023-03-04 12:11:42
24,336,Purchase,2023-03-04 12:11:42
62,789,Add to Cart,2023-03-04 12:11:42
5,928,Purchase,2023-03-04 12:11:42
26,288,Add to Cart,2023-03-04 12:11:42
52,973,Add to Cart,2023-03-04 12:11:42
62,357,Purchase,2023-03-04 12:11:42
94,828,Wishlist,2023-03-04 12:11:42
61,276,Wishlist,2023-03-04 12:11:42
88,672,Add to Cart,2023-03-04 12:11:42
31,995,View,2023-03-04 12:11:42
4,596,Add to Cart,2023-03-04 12:11:42
74,622,View,2023-03-04 12:11:42
49,126,Wishlist,2023-03-04 12:11:42
72,951,View,2023-03-04 12:11:42
95,806,View,2023-03-04 12:11:42
66,56,Purchase,2023-03-04 12:11:42
42,940,Add to Cart,2023-03-04 12:11:42
25,144,Wishlist,2023-03-04 12:11:42
48,426,Wishlist,2023-03-04 12:11:42
30,128,Add to Cart,2023-03-04 12:11:42
40,330,Wishlist,2023-03-04 12:11:42
85,130,Wishlist,2023-03-04 12:11:42
48,414,Add to Cart,2023-03-04 12:11:42
48,712,Wishlist,2023-03-04 12:11:42
98,222,Add to Cart,2023-03-04 12:11:42
60,354,View,2023-03-04 12:11:42
8,823,View,2023-03-04 12:11:42
74,673,Wishlist,2023-03-04 12:11:42
22,309,View,2023-03-04 12:11:42
61,901,View,2023-03-04 12:11:42
18,850,Purchase,2023-03-04 12:11:42
54,266,Purchase,2023-03-04 12:11:42
44,679,Wishlist,2023-03-04 12:11:42
36,760,Wishlist,2023-03-04 12:11:42
90,660,View,2023-03-04 12:11:42
64,436,View,2023-03-04 12:11:42
58,564,Add to Cart,2023-03-04 12:11:42
82,73,View,2023-03-04 12:11:42
52,397,Purchase,2023-03-04 12:11:42
42,141,Purchase,2023-03-04 12:11:42
43,322,Add to Cart,2023-03-04 12:11:42
30,638,View,2023-03-04 12:11:42
97,774,Add to Cart,2023-03-04 12:11:42
62,134,View,2023-03-04 12:11:42
34,9,View,2023-03-04 12:11:42
69,325,Wishlist,2023-03-04 12:11:42
49,39,Add to Cart,2023-03-04 12:11:42
71,536,Add to Cart,2023-03-04 12:11:42
17,359,Add to Cart,2023-03-04 12:11:42
68,674,View,2023-03-04 12:11:42
25,453,View,2023-03-04 12:11:42
16,45,Purchase,2023-03-04 12:11:42
99,697,Add to Cart,2023-03-04 12:11:42
16,162,Wishlist,2023-03-04 12:11:42
50,853,Add to Cart,2023-03-04 12:11:42
71,52,Add to Cart,2023-03-04 12:11:42
9,503,Purchase,2023-03-04 12:11:42
8,350,Purchase,2023-03-04 12:11:42
74,555,View,2023-03-04 12:11:42
28,402,Wishlist,2023-03-04 12:11:42
49,563,Purchase,2023-03-04 12:11:42
20,416,Add to Cart,2023-03-04 12:11:42
22,241,Purchase,2023-03-04 12:11:42
3,851,Add to Cart,2023-03-04 12:11:42
43,361,View,2023-03-04 12:11:42
52,589,Purchase,2023-03-04 12:11:42
50,454,Add to Cart,2023-03-04 12:11:42
76,596,Wishlist,2023-03-04 12:11:42
95,524,Purchase,2023-03-04 12:11:42
36,674,Purchase,2023-03-04 12:11:42
19,196,Wishlist,2023-03-04 12:11:42
51,738,Wishlist,2023-03-04 12:11:42
80,364,View,2023-03-04 12:11:42
93,436,Purchase,2023-03-04 12:11:42
27,651,View,2023-03-04 12:11:42
46,499,Wishlist,2023-03-04 12:11:42
30,555,Purchase,2023-03-04 12:11:42
96,565,View,2023-03-04 12:11:42
81,547,Add to Cart,2023-03-04 12:11:42
85,836,Purchase,2023-03-04 12:11:42
73,95,Wishlist,2023-03-04 12:11:42
72,647,View,2023-03-04 12:11:42
80,829,Purchase,2023-03-04 12:11:42
51,822,Add to Cart,2023-03-04 12:11:42
13,631,Add to Cart,2023-03-04 12:11:42
61,416,Purchase,2023-03-04 12:11:42
71,975,View,2023-03-04 12:11:42
84,14,Wishlist,2023-03-04 12:11:42
75,724,Wishlist,2023-03-04 12:11:42
9,301,View,2023-03-04 12:11:42
50,39,View,2023-03-04 12:11:42
93,393,Add to Cart,2023-03-04 12:11:42
97,776,View,2023-03-04 12:11:42
25,147,Add to Cart,2023-03-04 12:11:42
96,187,Add to Cart,2023-03-04 12:11:42
82,975,View,2023-03-04 12:11:42
96,997,Purchase,2023-03-04 12:11:42
72,573,View,2023-03-04 12:11:42
96,601,Add to Cart,2023-03-04 12:11:42
81,295,View,2023-03-04 12:11:42
1,145,Wishlist,2023-03-04 12:11:42
22,195,Add to Cart,2023-03-04 12:11:42
37,44,Add to Cart,2023-03-04 12:11:42
69,116,Wishlist,2023-03-04 12:11:42
97,413,Add to Cart,2023-03-04 12:11:42
16,9,Wishlist,2023-03-04 12:11:42
95,955,Add to Cart,2023-03-04 12:11:42
96,988,View,2023-03-04 12:11:42
8,637,View,2023-03-04 12:11:42
84,323,View,2023-03-04 12:11:42
84,433,Purchase,2023-03-04 12:11:42
32,446,Purchase,2023-03-04 12:11:42
91,673,View,2023-03-04 12:11:42
14,406,View,2023-03-04 12:11:42
91,772,View,2023-03-04 12:11:42
80,437,Add to Cart,2023-03-04 12:11:42
34,127,Purchase,2023-03-04 12:11:42
21,568,View,2023-03-04 12:11:42
30,756,View,2023-03-04 12:11:42
72,274,Add to Cart,2023-03-04 12:11:42
68,367,Wishlist,2023-03-04 12:11:42
43,968,Purchase,2023-03-04 12:11:42
48,766,View,2023-03-04 12:11:42
17,278,Purchase,2023-03-04 12:11:42
95,658,Purchase,2023-03-04 12:11:42
92,53,Add to Cart,2023-03-04 12:11:42
3,48,Add to Cart,2023-03-04 12:11:42
47,712,Purchase,2023-03-04 12:11:42
29,319,Add to Cart,2023-03-04 12:11:42
2,310,Add to Cart,2023-03-04 12:11:42
30,92,Add to Cart,2023-03-04 12:11:42
63,736,Purchase,2023-03-04 12:11:42
92,834,Wishlist,2023-03-04 12:11:42
0,237,Purchase,2023-03-04 12:11:42
39,590,Purchase,2023-03-04 12:11:42
73,827,View,2023-03-04 12:11:42
16,626,Wishlist,2023-03-04 12:11:42
56,653,Add to Cart,2023-03-04 12:11:42
75,815,View,2023-03-04 12:11:42
67,733,Wishlist,2023-03-04 12:11:42
46,179,View,2023-03-04 12:11:42
33,824,View,2023-03-04 12:11:42
93,786,Add to Cart,2023-03-04 12:11:42
36,847,Purchase,2023-03-04 12:11:42
85,556,Purchase,2023-03-04 12:11:42
46,221,View,2023-03-04 12:11:42
93,159,Wishlist,2023-03-04 12:11:42
34,796,Add to Cart,2023-03-04 12:11:42
93,724,Wishlist,2023-03-04 12:11:42
55,366,View,2023-03-04 12:11:42
24,890,Wishlist,2023-03-04 12:11:42
7,79,Add to Cart,2023-03-04 12:11:42
70,474,Purchase,2023-03-04 12:11:42
67,494,Add to Cart,2023-03-04 12:11:42
9,516,Add to Cart,2023-03-04 12:11:42
15,406,View,2023-03-04 12:11:42
92,761,Purchase,2023-03-04 12:11:42
83,454,Add to Cart,2023-03-04 12:11:42
17,348,View,2023-03-04 12:11:42
33,32,Add to Cart,2023-03-04 12:11:42
90,163,Add to Cart,2023-03-04 12:11:42
28,197,Wishlist,2023-03-04 12:11:42
42,557,Add to Cart,2023-03-04 12:11:42
37,749,Wishlist,2023-03-04 12:11:42
98,813,Add to Cart,2023-03-04 12:11:42
35,58,Wishlist,2023-03-04 12:11:42
93,354,Add to Cart,2023-03-04 12:11:42
45,550,View,2023-03-04 12:11:42
67,180,View,2023-03-04 12:11:42
74,596,Purchase,2023-03-04 12:11:42
25,99,Add to Cart,2023-03-04 12:11:42
32,689,Wishlist,2023-03-04 12:11:42
33,6,Add to Cart,2023-03-04 12:11:42
14,574,Purchase,2023-03-04 12:11:42
66,589,Wishlist,2023-03-04 12:11:42
56,509,Wishlist,2023-03-04 12:11:42
54,737,Add to Cart,2023-03-04 12:11:42
98,278,Add to Cart,2023-03-04 12:11:42
99,33,Add to Cart,2023-03-04 12:11:42
77,441,Wishlist,2023-03-04 12:11:42
93,262,Add to Cart,2023-03-04 12:11:42
26,643,Wishlist,2023-03-04 12:11:42
95,862,Add to Cart,2023-03-04 12:11:42
37,682,Purchase,2023-03-04 12:11:42
99,843,Purchase,2023-03-04 12:11:42
50,330,Wishlist,2023-03-04 12:11:42
34,53,Wishlist,2023-03-04 12:11:42
24,908,View,2023-03-04 12:11:42
24,891,Wishlist,2023-03-04 12:11:42
97,370,View,2023-03-04 12:11:42
85,558,View,2023-03-04 12:11:42
76,555,Wishlist,2023-03-04 12:11:42
82,677,Add to Cart,2023-03-04 12:11:42
94,617,Add to Cart,2023-03-04 12:11:42
8,885,Wishlist,2023-03-04 12:11:42
36,853,Purchase,2023-03-04 12:11:42
42,419,Add to Cart,2023-03-04 12:11:42
22,453,Add to Cart,2023-03-04 12:11:42
36,603,Add to Cart,2023-03-04 12:11:42
20,790,Wishlist,2023-03-04 12:11:42
7,655,View,2023-03-04 12:11:42
27,131,Wishlist,2023-03-04 12:11:42
67,809,View,2023-03-04 12:11:42
4,721,Add to Cart,2023-03-04 12:11:42
76,133,Purchase,2023-03-04 12:11:42
81,994,Purchase,2023-03-04 12:11:42
87,155,Purchase,2023-03-04 12:11:42
16,759,Add to Cart,2023-03-04 12:11:42
84,728,Wishlist,2023-03-04 12:11:42
5,535,Add to Cart,2023-03-04 12:11:42
54,927,Add to Cart,2023-03-04 12:11:42
13,880,Wishlist,2023-03-04 12:11:42
93,545,View,2023-03-04 12:11:42
66,405,Add to Cart,2023-03-04 12:11:42
60,889,Purchase,2023-03-04 12:11:42
19,267,Wishlist,2023-03-04 12:11:42
6,225,View,2023-03-04 12:11:42
75,206,Add to Cart,2023-03-04 12:11:42
33,381,Purchase,2023-03-04 12:11:42
27,242,View,2023-03-04 12:11:42
5,958,Add to Cart,2023-03-04 12:11:42
22,198,Purchase,2023-03-04 12:11:42
52,973,Add to Cart,2023-03-04 12:11:42
59,421,Purchase,2023-03-04 12:11:42
17,409,Purchase,2023-03-04 12:11:42
2,5,Wishlist,2023-03-04 12:11:42
24,875,Wishlist,2023-03-04 12:11:42
36,319,Purchase,2023-03-04 12:11:42
38,581,Add to Cart,2023-03-04 12:11:42
39,182,Wishlist,2023-03-04 12:11:42
78,646,View,2023-03-04 12:11:42
35,958,View,2023-03-04 12:11:42
37,681,Purchase,2023-03-04 12:11:42
98,254,Wishlist,2023-03-04 12:11:42
52,744,Add to Cart,2023-03-04 12:11:42
95,637,View,2023-03-04 12:11:42
28,716,Add to Cart,2023-03-04 12:11:42
60,591,View,2023-03-04 12:11:42
33,145,View,2023-03-04 12:11:42
0,559,Purchase,2023-03-04 12:11:42
2,219,Wishlist,2023-03-04 12:11:42
44,652,Purchase,2023-03-04 12:11:42
69,905,Purchase,2023-03-04 12:11:42
47,785,Add to Cart,2023-03-04 12:11:42
32,344,View,2023-03-04 12:11:42
60,812,Add to Cart,2023-03-04 12:11:42
68,87,View,2023-03-04 12:11:42
16,730,Purchase,2023-03-04 12:11:42
65,120,Wishlist,2023-03-04 12:11:42
40,25,Purchase,2023-03-04 12:11:42
34,217,View,2023-03-04 12:11:42
28,258,Wishlist,2023-03-04 12:11:42
23,475,Add to Cart,2023-03-04 12:11:42
65,614,Purchase,2023-03-04 12:11:42
67,130,Purchase,2023-03-04 12:11:42
92,482,Purchase,2023-03-04 12:11:42
78,228,Wishlist,2023-03-04 12:11:42
3,789,View,2023-03-04 12:11:42
49,38,Wishlist,2023-03-04 12:11:42
14,581,Wishlist,2023-03-04 12:11:42
69,29,Add to Cart,2023-03-04 12:11:42
90,294,Wishlist,2023-03-04 12:11:42
37,992,Purchase,2023-03-04 12:11:42
68,775,Wishlist,2023-03-04 12:11:42
93,283,Wishlist,2023-03-04 12:11:42
33,574,Wishlist,2023-03-04 12:11:42
70,871,Add to Cart,2023-03-04 12:11:42
62,889,Wishlist,2023-03-04 12:11:42
21,396,Wishlist,2023-03-04 12:11:42
77,385,View,2023-03-04 12:11:42
1,968,Wishlist,2023-03-04 12:11:42
72,357,Add to Cart,2023-03-04 12:11:42
83,198,Add to Cart,2023-03-04 12:11:42
1,193,View,2023-03-04 12:11:42
25,504,Add to Cart,2023-03-04 12:11:42
50,524,Add to Cart,2023-03-04 12:11:42
31,371,View,2023-03-04 12:11:42
43,729,Wishlist,2023-03-04 12:11:42
78,597,Add to Cart,2023-03-04 12:11:42
48,55,Wishlist,2023-03-04 12:11:42
17,447,Add to Cart,2023-03-04 12:11:42
29,81,Purchase,2023-03-04 12:11:42
55,54,Wishlist,2023-03-04 12:11:42
0,641,Purchase,2023-03-04 12:11:42
37,0,View,2023-03-04 12:11:42
79,346,Add to Cart,2023-03-04 12:11:42
86,562,View,2023-03-04 12:11:42
74,716,Wishlist,2023-03-04 12:11:42
46,264,Wishlist,2023-03-04 12:11:42
8,12,View,2023-03-04 12:11:42
71,984,Add to Cart,2023-03-04 12:11:42
27,500,Add to Cart,2023-03-04 12:11:42
91,542,Purchase,2023-03-04 12:11:42
25,337,View,2023-03-04 12:11:42
73,91,Purchase,2023-03-04 12:11:42
5,758,Wishlist,2023-03-04 12:11:42
92,296,Add to Cart,2023-03-04 12:11:42
30,215,Add to Cart,2023-03-04 12:11:42
2,25,View,2023-03-04 12:11:42
72,514,Add to Cart,2023-03-04 12:11:42
6,924,View,2023-03-04 12:11:42
62,706,Wishlist,2023-03-04 12:11:42
17,253,Add to Cart,2023-03-04 12:11:42
8,960,Wishlist,2023-03-04 12:11:42
44,530,Purchase,2023-03-04 12:11:42
97,229,Add to Cart,2023-03-04 12:11:42
61,249,View,2023-03-04 12:11:42
21,558,Add to Cart,2023-03-04 12:11:42
12,717,Wishlist,2023-03-04 12:11:42
6,21,Purchase,2023-03-04 12:11:42
94,92,Add to Cart,2023-03-04 12:11:42
35,457,Purchase,2023-03-04 12:11:42
45,24,Purchase,2023-03-04 12:11:42
62,655,View,2023-03-04 12:11:42
44,344,View,2023-03-04 12:11:42
2,73,Purchase,2023-03-04 12:11:42
79,431,Add to Cart,2023-03-04 12:11:42
63,248,View,2023-03-04 12:11:42
40,436,Purchase,2023-03-04 12:11:42
57,161,Purchase,2023-03-04 12:11:42
8,568,Add to Cart,2023-03-04 12:11:42
8,662,Add to Cart,2023-03-04 12:11:42
45,748,Purchase,2023-03-04 12:11:42
13,675,View,2023-03-04 12:11:42
77,69,Purchase,2023-03-04 12:11:42
1,68,Add to Cart,2023-03-04 12:11:42
54,875,View,2023-03-04 12:11:42
9,777,Add to Cart,2023-03-04 12:11:42
26,31,Add to Cart,2023-03-04 12:11:42
7,480,View,2023-03-04 12:11:42
10,223,Purchase,2023-03-04 12:11:42
34,237,View,2023-03-04 12:11:42
25,832,View,2023-03-04 12:11:42
15,661,View,2023-03-04 12:11:42
30,811,Add to Cart,2023-03-04 12:11:42
89,31,Wishlist,2023-03-04 12:11:42
21,647,Add to Cart,2023-03-04 12:11:42
93,131,View,2023-03-04 12:11:42
93,921,Add to Cart,2023-03-04 12:11:42
40,562,Add to Cart,2023-03-04 12:11:42
43,721,View,2023-03-04 12:11:42
30,517,View,2023-03-04 12:11:42
59,542,Purchase,2023-03-04 12:11:42
98,591,Wishlist,2023-03-04 12:11:42
22,504,View,2023-03-04 12:11:42
5,319,View,2023-03-04 12:11:42
81,629,Purchase,2023-03-04 12:11:42
84,409,Add to Cart,2023-03-04 12:11:42
94,533,Wishlist,2023-03-04 12:11:42
33,747,Purchase,2023-03-04 12:11:42
57,976,Wishlist,2023-03-04 12:11:42
56,220,Purchase,2023-03-04 12:11:42
37,231,Add to Cart,2023-03-04 12:11:42
13,431,Add to Cart,2023-03-04 12:11:42
72,844,Wishlist,2023-03-04 12:11:42
43,373,Purchase,2023-03-04 12:11:42
88,407,Add to Cart,2023-03-04 12:11:42
36,524,Purchase,2023-03-04 12:11:42
78,676,Wishlist,2023-03-04 12:11:42
79,255,View,2023-03-04 12:11:42
73,973,Wishlist,2023-03-04 12:11:42
29,930,View,2023-03-04 12:11:42
22,110,View,2023-03-04 12:11:42
74,942,Wishlist,2023-03-04 12:11:42
28,534,View,2023-03-04 12:11:42
33,798,Wishlist,2023-03-04 12:11:42
6,141,Purchase,2023-03-04 12:11:42
99,669,Wishlist,2023-03-04 12:11:42
18,465,Add to Cart,2023-03-04 12:11:42
10,257,Wishlist,2023-03-04 12:11:42
12,283,Add to Cart,2023-03-04 12:11:42
52,155,Add to Cart,2023-03-04 12:11:42
47,46,Add to Cart,2023-03-04 12:11:42
5,109,Wishlist,2023-03-04 12:11:42
26,514,Add to Cart,2023-03-04 12:11:42
24,38,Wishlist,2023-03-04 12:11:42
91,457,Purchase,2023-03-04 12:11:42
81,137,Add to Cart,2023-03-04 12:11:42
67,113,Add to Cart,2023-03-04 12:11:42
61,187,Wishlist,2023-03-04 12:11:42
87,301,View,2023-03-04 12:11:42
14,930,Purchase,2023-03-04 12:11:42
46,753,Wishlist,2023-03-04 12:11:42
27,134,Add to Cart,2023-03-04 12:11:42
39,670,Purchase,2023-03-04 12:11:42
17,154,View,2023-03-04 12:11:42
86,918,Wishlist,2023-03-04 12:11:42
12,231,View,2023-03-04 12:11:42
50,562,Add to Cart,2023-03-04 12:11:42
64,667,Add to Cart,2023-03-04 12:11:42
12,427,Purchase,2023-03-04 12:11:42
23,994,Wishlist,2023-03-04 12:11:42
28,174,View,2023-03-04 12:11:42
55,706,Wishlist,2023-03-04 12:11:42
82,147,Purchase,2023-03-04 12:11:42
94,844,Add to Cart,2023-03-04 12:11:42
31,431,Wishlist,2023-03-04 12:11:42
13,762,Purchase,2023-03-04 12:11:42
95,859,Wishlist,2023-03-04 12:11:42
63,824,Purchase,2023-03-04 12:11:42
31,746,Wishlist,2023-03-04 12:11:42
35,143,Wishlist,2023-03-04 12:11:42
78,796,Purchase,2023-03-04 12:11:42
86,404,Wishlist,2023-03-04 12:11:42
63,46,View,2023-03-04 12:11:42
9,935,Purchase,2023-03-04 12:11:42
30,672,View,2023-03-04 12:11:42
56,674,Wishlist,2023-03-04 12:11:42
2,403,Purchase,2023-03-04 12:11:42
88,862,Add to Cart,2023-03-04 12:11:42
59,545,View,2023-03-04 12:11:42
24,237,Add to Cart,2023-03-04 12:11:42
78,418,Wishlist,2023-03-04 12:11:42
68,316,Purchase,2023-03-04 12:11:42
37,546,View,2023-03-04 12:11:42
80,682,Add to Cart,2023-03-04 12:11:42
95,107,View,2023-03-04 12:11:42
95,11,Wishlist,2023-03-04 12:11:42
31,919,View,2023-03-04 12:11:42
8,801,Wishlist,2023-03-04 12:11:42
0,202,Add to Cart,2023-03-04 12:11:42
72,281,Purchase,2023-03-04 12:11:42
48,258,Purchase,2023-03-04 12:11:42
32,479,Add to Cart,2023-03-04 12:11:42
83,60,Purchase,2023-03-04 12:11:42
70,493,View,2023-03-04 12:11:42
78,550,Purchase,2023-03-04 12:11:42
54,286,Wishlist,2023-03-04 12:11:42
12,457,View,2023-03-04 12:11:42
89,573,View,2023-03-04 12:11:42
21,691,Add to Cart,2023-03-04 12:11:42
19,992,Wishlist,2023-03-04 12:11:42
35,375,Add to Cart,2023-03-04 12:11:42
43,5,Wishlist,2023-03-04 12:11:42
50,837,Add to Cart,2023-03-04 12:11:42
71,14,Purchase,2023-03-04 12:11:42
14,901,View,2023-03-04 12:11:42
68,327,Add to Cart,2023-03-04 12:11:42
91,789,View,2023-03-04 12:11:42
29,414,View,2023-03-04 12:11:42
92,37,Purchase,2023-03-04 12:11:42
84,861,Wishlist,2023-03-04 12:11:42
38,372,Wishlist,2023-03-04 12:11:42
61,133,Purchase,2023-03-04 12:11:42
51,226,Purchase,2023-03-04 12:11:42
75,434,View,2023-03-04 12:11:42
61,773,Purchase,2023-03-04 12:11:42
39,796,Purchase,2023-03-04 12:11:42
19,195,View,2023-03-04 12:11:42
55,326,View,2023-03-04 12:11:42
48,228,Add to Cart,2023-03-04 12:11:42
2,356,Purchase,2023-03-04 12:11:42
44,783,Add to Cart,2023-03-04 12:11:42
99,547,Add to Cart,2023-03-04 12:11:42
50,432,Add to Cart,2023-03-04 12:11:42
16,567,Add to Cart,2023-03-04 12:11:42
92,479,Wishlist,2023-03-04 12:11:42
7,323,Add to Cart,2023-03-04 12:11:42
52,572,Add to Cart,2023-03-04 12:11:42
57,578,Add to Cart,2023-03-04 12:11:42
73,654,Add to Cart,2023-03-04 12:11:42
0,265,Purchase,2023-03-04 12:11:42
72,517,View,2023-03-04 12:11:42
1,570,Add to Cart,2023-03-04 12:11:42
77,74,Add to Cart,2023-03-04 12:11:42
66,394,View,2023-03-04 12:11:42
36,213,Purchase,2023-03-04 12:11:42
8,542,Purchase,2023-03-04 12:11:42
62,279,View,2023-03-04 12:11:42
93,172,Add to Cart,2023-03-04 12:11:42
90,630,Purchase,2023-03-04 12:11:42
77,842,Purchase,2023-03-04 12:11:42
53,945,View,2023-03-04 12:11:42
46,256,Wishlist,2023-03-04 12:11:42
40,289,Wishlist,2023-03-04 12:11:42
85,154,Add to Cart,2023-03-04 12:11:42
19,641,Add to Cart,2023-03-04 12:11:42
69,906,Wishlist,2023-03-04 12:11:42
71,448,Purchase,2023-03-04 12:11:42
31,276,Purchase,2023-03-04 12:11:42
35,744,View,2023-03-04 12:11:42
29,93,Add to Cart,2023-03-04 12:11:42
91,876,Purchase,2023-03-04 12:11:42
48,329,Add to Cart,2023-03-04 12:11:42
81,986,Add to Cart,2023-03-04 12:11:42
36,496,View,2023-03-04 12:11:42
91,586,View,2023-03-04 12:11:42
5,501,Add to Cart,2023-03-04 12:11:42
33,64,View,2023-03-04 12:11:42
54,233,Wishlist,2023-03-04 12:11:42
22,539,Purchase,2023-03-04 12:11:42
46,592,Wishlist,2023-03-04 12:11:42
18,870,Purchase,2023-03-04 12:11:42
51,653,Purchase,2023-03-04 12:11:42
18,380,View,2023-03-04 12:11:42
98,304,Add to Cart,2023-03-04 12:11:42
20,414,Wishlist,2023-03-04 12:11:42
73,312,Add to Cart,2023-03-04 12:11:42
17,109,View,2023-03-04 12:11:42
20,767,View,2023-03-04 12:11:42
44,947,Add to Cart,2023-03-04 12:11:42
40,241,View,2023-03-04 12:11:42
82,577,Purchase,2023-03-04 12:11:42
81,47,Add to Cart,2023-03-04 12:11:42
20,836,Add to Cart,2023-03-04 12:11:42
15,565,View,2023-03-04 12:11:42
66,914,Add to Cart,2023-03-04 12:11:42
30,767,Purchase,2023-03-04 12:11:42
32,142,Add to Cart,2023-03-04 12:11:42
2,973,View,2023-03-04 12:11:42
81,346,View,2023-03-04 12:11:42
12,539,View,2023-03-04 12:11:42
47,444,View,2023-03-04 12:11:42
9,621,Purchase,2023-03-04 12:11:42
35,61,Add to Cart,2023-03-04 12:11:42
3,389,Purchase,2023-03-04 12:11:42
57,219,View,2023-03-04 12:11:42
93,537,Add to Cart,2023-03-04 12:11:42
3,655,Purchase,2023-03-04 12:11:42
24,717,Add to Cart,2023-03-04 12:11:42
86,157,Add to Cart,2023-03-04 12:11:42
12,243,Wishlist,2023-03-04 12:11:42
49,328,Purchase,2023-03-04 12:11:42
75,378,View,2023-03-04 12:11:42
32,63,Wishlist,2023-03-04 12:11:42
72,841,View,2023-03-04 12:11:42
63,820,View,2023-03-04 12:11:42
20,665,View,2023-03-04 12:11:42
35,722,Purchase,2023-03-04 12:11:42
73,276,Add to Cart,2023-03-04 12:11:42
54,471,Wishlist,2023-03-04 12:11:42
20,923,Add to Cart,2023-03-04 12:11:42
31,581,Add to Cart,2023-03-04 12:11:42
79,456,Wishlist,2023-03-04 12:11:42
77,115,View,2023-03-04 12:11:42
93,808,Purchase,2023-03-04 12:11:42
97,975,Wishlist,2023-03-04 12:11:42
95,891,View,2023-03-04 12:11:42
67,664,Wishlist,2023-03-04 12:11:42
32,480,Purchase,2023-03-04 12:11:42
96,267,View,2023-03-04 12:11:42
89,606,Add to Cart,2023-03-04 12:11:42
89,802,Purchase,2023-03-04 12:11:42
27,142,Add to Cart,2023-03-04 12:11:42
11,669,Purchase,2023-03-04 12:11:42
31,485,Purchase,2023-03-04 12:11:42
75,836,Add to Cart,2023-03-04 12:11:42
95,957,Add to Cart,2023-03-04 12:11:42
55,518,Purchase,2023-03-04 12:11:42
64,724,Purchase,2023-03-04 12:11:42
96,381,Purchase,2023-03-04 12:11:42
73,994,Wishlist,2023-03-04 12:11:42
62,36,Add to Cart,2023-03-04 12:11:42
97,671,Purchase,2023-03-04 12:11:42
87,793,Wishlist,2023-03-04 12:11:42
20,490,Add to Cart,2023-03-04 12:11:42
77,858,Add to Cart,2023-03-04 12:11:42
68,781,Add to Cart,2023-03-04 12:11:42
97,82,Wishlist,2023-03-04 12:11:42
94,638,Wishlist,2023-03-04 12:11:42
82,720,Add to Cart,2023-03-04 12:11:42
17,839,View,2023-03-04 12:11:42
83,532,Purchase,2023-03-04 12:11:42
78,410,Add to Cart,2023-03-04 12:11:42
0,535,Purchase,2023-03-04 12:11:42
93,424,Wishlist,2023-03-04 12:11:42
48,245,Add to Cart,2023-03-04 12:11:42
27,406,Wishlist,2023-03-04 12:11:42
56,764,View,2023-03-04 12:11:42
9,852,View,2023-03-04 12:11:42
53,777,Wishlist,2023-03-04 12:11:42
85,896,Add to Cart,2023-03-04 12:11:42
1,885,View,2023-03-04 12:11:42
25,828,Wishlist,2023-03-04 12:11:42
94,681,View,2023-03-04 12:11:42
48,800,Purchase,2023-03-04 12:11:42
65,94,Purchase,2023-03-04 12:11:42
70,113,View,2023-03-04 12:11:42
44,798,Purchase,2023-03-04 12:11:42
84,217,Wishlist,2023-03-04 12:11:42
14,19,Wishlist,2023-03-04 12:11:42
87,785,Wishlist,2023-03-04 12:11:42
9,269,Add to Cart,2023-03-04 12:11:42
83,47,Wishlist,2023-03-04 12:11:42
92,895,Add to Cart,2023-03-04 12:11:42
68,798,Add to Cart,2023-03-04 12:11:42
51,460,Purchase,2023-03-04 12:11:42
27,362,Purchase,2023-03-04 12:11:42
23,579,Add to Cart,2023-03-04 12:11:42
63,40,Wishlist,2023-03-04 12:11:42
32,59,Add to Cart,2023-03-04 12:11:42
95,987,Wishlist,2023-03-04 12:11:42
95,269,View,2023-03-04 12:11:42
29,718,Add to Cart,2023-03-04 12:11:42
24,216,View,2023-03-04 12:11:42
19,497,Add to Cart,2023-03-04 12:11:42
4,831,Wishlist,2023-03-04 12:11:42
88,777,Purchase,2023-03-04 12:11:42
71,845,View,2023-03-04 12:11:42
50,239,Purchase,2023-03-04 12:11:42
